"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260501","7호선","보라매","4995","4861","20260504",""
"20260501","7호선","신대방삼거리","11683","10349","20260504",""
"20260501","7호선","장승배기","6618","6161","20260504",""
"20260501","7호선","상도","9260","8140","20260504",""
"20260501","7호선","숭실대입구(살피재)","10150","9069","20260504",""
"20260501","7호선","남성","8450","7654","20260504",""
"20260501","7호선","이수","13299","12285","20260504",""
"20260501","7호선","내방","8773","8788","20260504",""
"20260501","7호선","고속터미널","18574","15500","20260504",""
"20260501","7호선","반포","6010","5616","20260504",""
"20260501","7호선","논현","11444","12565","20260504",""
"20260501","7호선","학동","8815","9248","20260504",""
"20260501","7호선","강남구청","8541","9745","20260504",""
"20260501","7호선","청담","10368","10929","20260504",""
"20260501","7호선","자양(뚝섬한강공원)","21596","20430","20260504",""
"20260501","7호선","건대입구","13974","14271","20260504",""
"20260501","7호선","어린이대공원(세종대)","16197","15089","20260504",""
"20260501","7호선","군자(능동)","13160","9649","20260504",""
"20260501","7호선","중곡","7933","7255","20260504",""
"20260501","7호선","용마산(용마폭포공원)","4770","5042","20260504",""
"20260501","7호선","사가정","13587","12949","20260504",""
"20260501","7호선","면목","11660","10704","20260504",""
"20260501","7호선","상봉","16697","16086","20260504",""
"20260501","7호선","중화","8779","8105","20260504",""
"20260501","7호선","먹골","8550","8058","20260504",""
"20260501","7호선","태릉입구","7259","6636","20260504",""
"20260501","7호선","공릉(서울과학기술대)","10960","10041","20260504",""
"20260501","7호선","하계","13666","12157","20260504",""
"20260501","7호선","중계","10383","8936","20260504",""
"20260501","7호선","노원","17391","18666","20260504",""
"20260501","7호선","마들","10196","9153","20260504",""
"20260501","7호선","수락산","10903","10590","20260504",""
"20260501","7호선","도봉산","7477","9664","20260504",""
"20260501","7호선","장암","2485","1822","20260504",""
"20260501","6호선","신내","1","0","20260504",""
"20260501","6호선","봉화산(서울의료원)","5680","5498","20260504",""
"20260501","6호선","화랑대(서울여대입구)","8064","6628","20260504",""
"20260501","6호선","태릉입구","5141","5565","20260504",""
"20260501","6호선","석계","9870","9904","20260504",""
"20260501","6호선","돌곶이","8759","8046","20260504",""
"20260501","6호선","상월곡(한국과학기술연구원)","4809","4010","20260504",""
"20260501","6호선","월곡(동덕여대)","8358","7717","20260504",""
"20260501","6호선","고려대(종암)","6774","6369","20260504",""
"20260501","6호선","안암(고대병원앞)","9399","7893","20260504",""
"20260501","6호선","보문","6502","5722","20260504",""
"20260501","6호선","창신","2496","2086","20260504",""
"20260501","6호선","동묘앞","14643","14613","20260504",""
"20260501","6호선","신당","8684","7033","20260504",""
"20260501","6호선","청구","3222","2944","20260504",""
"20260501","6호선","버티고개","1667","1788","20260504",""
"20260501","6호선","한강진","10870","13732","20260504",""
"20260501","6호선","이태원","15647","20586","20260504",""
"20260501","6호선","녹사평(용산구청)","6601","7921","20260504",""
"20260501","6호선","삼각지(전쟁기념관)","7164","5841","20260504",""
"20260501","6호선","효창공원앞","5777","5140","20260504",""
"20260501","6호선","공덕","12120","11891","20260504",""
"20260501","6호선","대흥(서강대앞)","6762","7060","20260504",""
"20260501","6호선","광흥창(서강)","6075","5414","20260504",""
"20260501","6호선","상수","12342","13388","20260504",""
"20260501","6호선","합정","15019","13589","20260504",""
"20260501","6호선","망원","19762","22519","20260504",""
"20260501","6호선","마포구청","10680","9138","20260504",""
"20260501","6호선","월드컵경기장(성산)","5241","5331","20260504",""
"20260501","6호선","디지털미디어시티","8608","8738","20260504",""
"20260501","6호선","증산(명지대앞)","7598","7249","20260504",""
"20260501","6호선","새절(신사)","9427","8698","20260504",""
"20260501","6호선","구산","6253","4577","20260504",""
"20260501","6호선","연신내","6","0","20260504",""
"20260501","6호선","독바위","1975","2241","20260504",""
"20260501","6호선","불광","4559","4057","20260504",""
"20260501","6호선","역촌","3009","3309","20260504",""
"20260501","6호선","응암","14178","13649","20260504",""
"20260501","5호선","하남검단산","8137","7961","20260504",""
"20260501","5호선","하남시청(덕풍·신장)","7986","7276","20260504",""
"20260501","5호선","하남풍산","3673","3528","20260504",""
"20260501","5호선","미사","17330","17158","20260504",""
"20260501","5호선","강일","4867","4141","20260504",""
"20260501","5호선","마천","5155","4901","20260504",""
"20260501","5호선","거여","7129","6628","20260504",""
"20260501","5호선","개롱","4413","4354","20260504",""
"20260501","5호선","올림픽공원(한국체대)","8493","8848","20260504",""
"20260501","2호선","사당","35949","41125","20260504",""
"20260501","6호선","약수","2752","2833","20260504",""
"20260501","분당선","복정","4","0","20260504",""
"20260502","2호선","대림(구로구청)","20391","21208","20260505",""
"20260502","4호선","숙대입구(갈월)","12243","12175","20260505",""
"20260502","4호선","서울역","8700","22059","20260505",""
"20260502","4호선","회현(남대문시장)","27816","30637","20260505",""
"20260502","4호선","명동","46673","50000","20260505",""
"20260502","4호선","충무로","21181","22896","20260505",""
"20260502","4호선","동대문역사문화공원(DDP)","22650","19249","20260505",""
"20260502","4호선","동대문","21008","21291","20260505",""
"20260502","4호선","혜화","38597","39573","20260505",""
"20260502","4호선","한성대입구(삼선교)","13265","13058","20260505",""
"20260502","4호선","성신여대입구(돈암)","20388","19356","20260505",""
"20260502","4호선","길음","15872","15142","20260505",""
"20260502","4호선","미아사거리","22423","21918","20260505",""
"20260502","4호선","미아(서울사이버대학)","12901","11834","20260505",""
"20260502","4호선","수유(강북구청)","29862","29157","20260505",""
"20260502","4호선","쌍문","23859","21318","20260505",""
"20260502","4호선","창동","24041","25215","20260505",""
"20260502","4호선","노원","19360","21872","20260505",""
"20260502","4호선","상계","16818","15417","20260505",""
"20260502","4호선","불암산","8449","7836","20260505",""
"20260502","3호선","오금","4084","3894","20260505",""
"20260502","3호선","경찰병원","4500","4450","20260505",""
"20260502","3호선","가락시장","7115","6460","20260505",""
"20260502","3호선","수서","15986","15091","20260505",""
"20260502","3호선","일원","6098","5928","20260505",""
"20260502","3호선","대청","6863","6464","20260505",""
"20260502","3호선","학여울","2866","2825","20260505",""
"20260502","3호선","대치","10566","9304","20260505",""
"20260502","3호선","도곡","4214","3931","20260505",""
"20260502","3호선","매봉","7126","7027","20260505",""
"20260502","3호선","양재(서초구청)","21246","22413","20260505",""
"20260502","3호선","남부터미널(예술의전당)","26628","26525","20260505",""
"20260502","3호선","교대(법원.검찰청)","9827","4789","20260505",""
"20260502","3호선","고속터미널","64290","64910","20260505",""
"20260502","3호선","잠원","5523","5305","20260505",""
"20260502","3호선","신사","22415","23812","20260505",""
"20260502","3호선","압구정","27080","28622","20260505",""
"20260502","3호선","옥수","8004","8063","20260505",""
"20260502","3호선","금호","6425","5927","20260505",""
"20260502","3호선","약수","9978","9422","20260505",""
"20260502","3호선","동대입구","11311","13184","20260505",""
"20260502","3호선","충무로","8","0","20260505",""
"20260502","3호선","을지로3가","10545","9685","20260505",""
"20260502","3호선","종로3가","11325","13998","20260505",""
"20260502","3호선","안국","29372","31457","20260505",""
"20260502","3호선","경복궁(정부서울청사)","31343","33712","20260505",""
"20260502","3호선","독립문","8393","9217","20260505",""
"20260502","3호선","무악재","3175","3279","20260505",""
"20260502","3호선","홍제","15833","14592","20260505",""
"20260502","3호선","녹번","11166","9865","20260505",""
"20260502","3호선","불광","14545","15878","20260505",""
"20260502","3호선","연신내","35091","32847","20260505",""
"20260502","3호선","구파발","18836","19137","20260505",""
"20260502","3호선","지축","5740","5488","20260505",""
"20260502","2호선","용두(동대문구청)","1764","1731","20260505",""
"20260502","2호선","신정네거리","7688","7539","20260505",""
"20260502","2호선","양천구청","4765","4758","20260505",""
"20260502","2호선","도림천","855","864","20260505",""
"20260502","2호선","신설동","4257","3906","20260505",""
"20260502","2호선","신답","1208","1326","20260505",""
"20260502","2호선","용답","2613","2328","20260505",""
"20260502","2호선","충정로(경기대입구)","6450","7034","20260505",""
"20260502","2호선","아현","8564","7927","20260505",""
"20260502","2호선","이대","13971","14561","20260505",""
"20260502","2호선","신촌","39602","39798","20260505",""
"20260502","2호선","홍대입구","100394","111108","20260505",""
"20260502","2호선","합정","34611","38580","20260505",""
"20260502","2호선","당산","15057","15794","20260505",""
"20260502","2호선","영등포구청","14143","14914","20260505",""
"20260502","2호선","문래","14218","15592","20260505",""
"20260502","2호선","신도림","42664","41921","20260505",""
"20260502","2호선","구로디지털단지","37811","36511","20260505",""
"20260502","2호선","신대방","20991","19500","20260505",""
"20260502","2호선","신림","48417","46674","20260505",""
"20260502","2호선","봉천","18887","17290","20260505",""
"20260502","2호선","서울대입구(관악구청)","38701","36747","20260505",""
"20260502","2호선","낙성대(강감찬)","23176","21557","20260505",""
"20260502","2호선","사당","36960","40914","20260505",""
"20260502","2호선","방배","10277","10334","20260505",""
"20260502","2호선","서초","12690","11107","20260505",""
